2026-07-02 16:36:28 | INFO     | __main__:setup_logging:40 | 日志系统初始化完成
2026-07-02 16:36:29 | INFO     | __main__:main:218 | LocalMind Agent 启动中...
2026-07-02 16:36:31 | INFO     | __main__:check_ollama:63 | Ollama 运行中，19 个模型
2026-07-02 16:36:31 | INFO     | __main__:init_data:99 | 初始化数据目录
2026-07-02 16:36:31 | INFO     | __main__:init_data:117 | 数据目录就绪，5 个模式
2026-07-02 16:36:31 | INFO     | __main__:check_models:122 | 检查 AI 模型
2026-07-02 16:36:34 | INFO     | __main__:check_models:130 | Ollama 模型就绪: qwen2.5:3b-instruct
2026-07-02 16:36:34 | INFO     | __main__:check_models:130 | Ollama 模型就绪: qwen2.5:7b-instruct
2026-07-02 16:36:34 | INFO     | __main__:check_models:143 | 胸片模型就绪: tools/xray/xray_models/best_classifier.enc (125.4 MB)
2026-07-02 16:36:34 | INFO     | __main__:start_services:201 | 启动服务: 后端 0.0.0.0:8765, 前端 5173
2026-07-02 16:40:26 | INFO     | __main__:setup_logging:40 | 日志系统初始化完成
2026-07-02 16:40:26 | INFO     | __main__:main:215 | LocalMind Agent 启动中...
2026-07-02 16:40:28 | INFO     | __main__:check_ollama:63 | Ollama 运行中，19 个模型
2026-07-02 16:40:28 | INFO     | __main__:init_data:99 | 初始化数据目录
2026-07-02 16:40:28 | INFO     | __main__:init_data:117 | 数据目录就绪，5 个模式
2026-07-02 16:40:28 | INFO     | __main__:check_models:122 | 检查 AI 模型
2026-07-02 16:40:30 | INFO     | __main__:check_models:130 | Ollama 模型就绪: qwen2.5:3b-instruct
2026-07-02 16:40:30 | INFO     | __main__:check_models:130 | Ollama 模型就绪: qwen2.5:7b-instruct
2026-07-02 16:40:30 | INFO     | __main__:check_models:143 | 胸片模型就绪: tools/xray/xray_models/best_classifier.enc (125.4 MB)
2026-07-02 16:40:30 | INFO     | __main__:start_services:198 | 启动服务: 后端 0.0.0.0:8765, 前端 5173
2026-07-02 17:43:59 | INFO     | __main__:setup_logging:40 | 日志系统初始化完成
2026-07-02 17:43:59 | INFO     | __main__:main:215 | LocalMind Agent 启动中...
2026-07-02 17:44:01 | INFO     | __main__:check_ollama:63 | Ollama 运行中，19 个模型
2026-07-02 17:44:01 | INFO     | __main__:init_data:99 | 初始化数据目录
2026-07-02 17:44:01 | INFO     | __main__:init_data:117 | 数据目录就绪，5 个模式
